simulation_id,traditional_total,blockchain_total,difference,blockchain_wins,traditional_transparency,traditional_liquidity,traditional_systemic_risk,traditional_governance,traditional_auditing,traditional_interoperability,blockchain_transparency,blockchain_liquidity,blockchain_systemic_risk,blockchain_governance,blockchain_auditing,blockchain_interoperability
1582,318.98164242915686,351.38907113615505,32.40742870699819,True,100.0,91.11879868850366,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1584,375.10597895611056,345.8721720662313,-29.233806889879247,False,48.43046522138506,55.071103870321956,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1585,318.98164242915686,351.38907113615505,32.40742870699819,True,100.0,91.11879868850366,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1587,410.9071739163874,345.8721720662313,-65.0350018501561,False,48.43046522138506,90.87229883059885,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1586,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1588,318.98164242915686,351.38907113615505,32.40742870699819,True,100.0,91.11879868850366,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1589,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1590,296.8777467704574,351.38907113615505,54.51132436569765,True,100.0,69.01490302980417,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1592,374.0622615560506,345.8721720662313,-28.190089489819286,False,48.43046522138506,54.027386470262016,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1593,311.1299695156854,228.08359050512902,-83.04637901055636,False,68.2281954466653,97.17676252270338,0.0,62.490350209559985,67.46890509878249,15.765756237974273,8.319498833243877,95.72456957491472,0.0,39.179517707402034,15.30705151247731,69.55295287709109
1591,318.98164242915686,351.38907113615505,32.40742870699819,True,100.0,91.11879868850366,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1594,284.879387489329,351.38907113615505,66.50968364682603,True,100.0,57.016543748675794,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1595,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1596,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1597,387.6079845372057,345.8721720662313,-41.735812470974395,False,48.43046522138506,67.57310945141708,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1599,410.9071739163874,345.8721720662313,-65.0350018501561,False,48.43046522138506,90.87229883059885,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1598,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1601,275.45741294935544,351.38907113615505,75.93165818679961,True,100.0,47.594569208702225,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1600,311.1299695156854,228.08359050512902,-83.04637901055636,False,68.2281954466653,97.17676252270338,0.0,62.490350209559985,67.46890509878249,15.765756237974273,8.319498833243877,95.72456957491472,0.0,39.179517707402034,15.30705151247731,69.55295287709109
1603,284.879387489329,351.38907113615505,66.50968364682603,True,100.0,57.016543748675794,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1602,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1604,284.879387489329,351.38907113615505,66.50968364682603,True,100.0,57.016543748675794,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1605,413.8824603347616,345.8721720662313,-68.0102882685303,False,48.43046522138506,93.84758524897302,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1606,284.879387489329,351.38907113615505,66.50968364682603,True,100.0,57.016543748675794,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1607,413.8824603347616,345.8721720662313,-68.0102882685303,False,48.43046522138506,93.84758524897302,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1608,284.879387489329,351.38907113615505,66.50968364682603,True,100.0,57.016543748675794,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1609,413.8824603347616,345.8721720662313,-68.0102882685303,False,48.43046522138506,93.84758524897302,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1611,375.10597895611056,345.8721720662313,-29.233806889879247,False,48.43046522138506,55.071103870321956,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1610,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1612,284.879387489329,351.38907113615505,66.50968364682603,True,100.0,57.016543748675794,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1613,413.8824603347616,345.8721720662313,-68.0102882685303,False,48.43046522138506,93.84758524897302,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1614,284.879387489329,351.38907113615505,66.50968364682603,True,100.0,57.016543748675794,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1615,413.8824603347616,345.8721720662313,-68.0102882685303,False,48.43046522138506,93.84758524897302,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1616,284.879387489329,351.38907113615505,66.50968364682603,True,100.0,57.016543748675794,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1617,413.8824603347616,345.8721720662313,-68.0102882685303,False,48.43046522138506,93.84758524897302,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1619,375.10597895611056,345.8721720662313,-29.233806889879247,False,48.43046522138506,55.071103870321956,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1618,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1621,413.8824603347616,345.8721720662313,-68.0102882685303,False,48.43046522138506,93.84758524897302,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1620,318.98164242915686,351.38907113615505,32.40742870699819,True,100.0,91.11879868850366,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1623,284.879387489329,351.38907113615505,66.50968364682603,True,100.0,57.016543748675794,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1624,410.9071739163874,345.8721720662313,-65.0350018501561,False,48.43046522138506,90.87229883059885,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1625,284.879387489329,351.38907113615505,66.50968364682603,True,100.0,57.016543748675794,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1622,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1626,284.879387489329,351.38907113615505,66.50968364682603,True,100.0,57.016543748675794,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1627,410.9071739163874,345.8721720662313,-65.0350018501561,False,48.43046522138506,90.87229883059885,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1628,318.98164242915686,351.38907113615505,32.40742870699819,True,100.0,91.11879868850366,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1630,318.98164242915686,351.38907113615505,32.40742870699819,True,100.0,91.11879868850366,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1629,413.8824603347616,345.8721720662313,-68.0102882685303,False,48.43046522138506,93.84758524897302,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1631,284.879387489329,351.38907113615505,66.50968364682603,True,100.0,57.016543748675794,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1632,318.98164242915686,351.38907113615505,32.40742870699819,True,100.0,91.11879868850366,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1633,318.98164242915686,351.38907113615505,32.40742870699819,True,100.0,91.11879868850366,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1634,413.8824603347616,345.8721720662313,-68.0102882685303,False,48.43046522138506,93.84758524897302,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1635,284.879387489329,351.38907113615505,66.50968364682603,True,100.0,57.016543748675794,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1636,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1638,375.10597895611056,345.8721720662313,-29.233806889879247,False,48.43046522138506,55.071103870321956,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1637,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1639,284.879387489329,351.38907113615505,66.50968364682603,True,100.0,57.016543748675794,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1640,410.9071739163874,345.8721720662313,-65.0350018501561,False,48.43046522138506,90.87229883059885,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1642,410.9071739163874,345.8721720662313,-65.0350018501561,False,48.43046522138506,90.87229883059885,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1641,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1643,284.879387489329,351.38907113615505,66.50968364682603,True,100.0,57.016543748675794,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1644,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1645,318.98164242915686,351.38907113615505,32.40742870699819,True,100.0,91.11879868850366,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1646,375.10597895611056,345.8721720662313,-29.233806889879247,False,48.43046522138506,55.071103870321956,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1649,410.9071739163874,345.8721720662313,-65.0350018501561,False,48.43046522138506,90.87229883059885,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1648,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1647,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1650,296.8777467704574,351.38907113615505,54.51132436569765,True,100.0,69.01490302980417,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1651,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1653,263.461315734986,228.08359050512902,-35.37772522985696,False,68.2281954466653,49.50810874200398,0.0,62.490350209559985,67.46890509878249,15.765756237974273,8.319498833243877,95.72456957491472,0.0,39.179517707402034,15.30705151247731,69.55295287709109
1652,374.0622615560506,345.8721720662313,-28.190089489819286,False,48.43046522138506,54.027386470262016,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1655,375.10597895611056,345.8721720662313,-29.233806889879247,False,48.43046522138506,55.071103870321956,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1654,318.98164242915686,351.38907113615505,32.40742870699819,True,100.0,91.11879868850366,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1656,318.98164242915686,351.38907113615505,32.40742870699819,True,100.0,91.11879868850366,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1657,413.8824603347616,345.8721720662313,-68.0102882685303,False,48.43046522138506,93.84758524897302,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1658,284.879387489329,351.38907113615505,66.50968364682603,True,100.0,57.016543748675794,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1659,318.98164242915686,351.38907113615505,32.40742870699819,True,100.0,91.11879868850366,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1660,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1661,410.9071739163874,345.8721720662313,-65.0350018501561,False,48.43046522138506,90.87229883059885,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1662,284.879387489329,351.38907113615505,66.50968364682603,True,100.0,57.016543748675794,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1663,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1664,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1665,387.6079845372057,345.8721720662313,-41.735812470974395,False,48.43046522138506,67.57310945141708,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1667,410.9071739163874,345.8721720662313,-65.0350018501561,False,48.43046522138506,90.87229883059885,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1666,318.98164242915686,351.38907113615505,32.40742870699819,True,100.0,91.11879868850366,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1668,312.56544913201856,228.08359050512902,-84.48185862688953,False,68.2281954466653,98.61224213903655,0.0,62.490350209559985,67.46890509878249,15.765756237974273,8.319498833243877,95.72456957491472,0.0,39.179517707402034,15.30705151247731,69.55295287709109
1669,258.22219104566034,351.38907113615505,93.16688009049471,True,100.0,30.359347305007162,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1670,318.98164242915686,351.38907113615505,32.40742870699819,True,100.0,91.11879868850366,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1671,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1672,413.8824603347616,345.8721720662313,-68.0102882685303,False,48.43046522138506,93.84758524897302,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1673,296.8777467704574,351.38907113615505,54.51132436569765,True,100.0,69.01490302980417,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1675,413.8824603347616,345.8721720662313,-68.0102882685303,False,48.43046522138506,93.84758524897302,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1676,312.56544913201856,228.08359050512902,-84.48185862688953,False,68.2281954466653,98.61224213903655,0.0,62.490350209559985,67.46890509878249,15.765756237974273,8.319498833243877,95.72456957491472,0.0,39.179517707402034,15.30705151247731,69.55295287709109
1674,275.45741294935544,351.38907113615505,75.93165818679961,True,100.0,47.594569208702225,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1679,387.6079845372057,345.8721720662313,-41.735812470974395,False,48.43046522138506,67.57310945141708,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1678,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1677,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1680,312.56544913201856,228.08359050512902,-84.48185862688953,False,68.2281954466653,98.61224213903655,0.0,62.490350209559985,67.46890509878249,15.765756237974273,8.319498833243877,95.72456957491472,0.0,39.179517707402034,15.30705151247731,69.55295287709109
1681,261.69382912488027,351.38907113615505,89.69524201127479,True,100.0,33.830985384227084,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1682,374.0622615560506,345.8721720662313,-28.190089489819286,False,48.43046522138506,54.027386470262016,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1683,311.1299695156854,228.08359050512902,-83.04637901055636,False,68.2281954466653,97.17676252270338,0.0,62.490350209559985,67.46890509878249,15.765756237974273,8.319498833243877,95.72456957491472,0.0,39.179517707402034,15.30705151247731,69.55295287709109
1684,259.2161685327615,293.31274438406615,34.096575851304635,True,94.5375859771965,69.6611970263493,0.0,4.359146379904056,30.476807341109748,60.1814318082019,70.49588304513622,95.93176916562221,33.121008578238985,48.476527881829846,13.089495066408075,32.198060646830804
1685,270.53694689570443,351.38907113615505,80.85212424045062,True,100.0,42.6741031550512,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1686,284.879387489329,351.38907113615505,66.50968364682603,True,100.0,57.016543748675794,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1689,360.455959419223,345.8721720662313,-14.583787352991692,False,48.43046522138506,40.42108433343442,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1687,443.0194951055274,242.29050972670848,-200.72898537881895,False,100.0,97.03740070916147,35.18768885095615,72.90497073840416,43.85722446796244,94.03221033904316,39.804425533043144,95.31551373841839,0.0,54.97284272846845,22.82632308789556,29.371404638882936
1688,321.82561071834607,351.38907113615505,29.563460417808983,True,100.0,93.96276697769284,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1692,387.6079845372057,345.8721720662313,-41.735812470974395,False,48.43046522138506,67.57310945141708,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1693,233.56587875475256,228.08359050512902,-5.482288249623537,False,68.2281954466653,19.61267176177053,0.0,62.490350209559985,67.46890509878249,15.765756237974273,8.319498833243877,95.72456957491472,0.0,39.179517707402034,15.30705151247731,69.55295287709109
1690,443.0194951055274,242.29050972670848,-200.72898537881895,False,100.0,97.03740070916147,35.18768885095615,72.90497073840416,43.85722446796244,94.03221033904316,39.804425533043144,95.31551373841839,0.0,54.97284272846845,22.82632308789556,29.371404638882936
1691,283.8689563172071,351.38907113615505,67.52011481894795,True,100.0,56.006112576553946,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1694,300.5614101230135,351.38907113615505,50.82766101314155,True,100.0,72.69856638236027,17.84225514477704,43.85722446796244,5.967789660956835,60.195574466956856,73.79954057320357,95.31827587096866,0.0,89.80223766765113,29.371404638882936,63.09761238544878
1696,312.56544913201856,228.08359050512902,-84.48185862688953,False,68.2281954466653,98.61224213903655,0.0,62.490350209559985,67.46890509878249,15.765756237974273,8.319498833243877,95.72456957491472,0.0,39.179517707402034,15.30705151247731,69.55295287709109
1697,213.14410634115447,293.31274438406615,80.16863804291168,True,94.5375859771965,23.58913483474226,0.0,4.359146379904056,30.476807341109748,60.1814318082019,70.49588304513622,95.93176916562221,33.121008578238985,48.476527881829846,13.089495066408075,32.198060646830804
1695,361.36585185456255,345.8721720662313,-15.493679788331235,False,48.43046522138506,41.33097676877394,38.033159320735734,89.33891631171348,94.41600182038796,49.81633241156634,62.39529517921112,98.66309157883366,0.0,96.03060128410928,54.50680064664649,34.27638337743084
1699,440.8308975445625,242.29050972670848,-198.54038781785403,False,100.0,94.84880314819658,35.18768885095615,72.90497073840416,43.85722446796244,94.03221033904316,39.804425533043144,95.31551373841839,0.0,54.97284272846845,22.82632308789556,29.371404638882936
